,Date,Month,Year,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,DiffLP,FTR(S),FTR,Bookie,Target
4371,04/10/2014,October,2014,Aston Villa,Man City,0,2,7.5,4.5,1.5,5.6,3.9,1.55,6.5,4.33,1.5,7,3.75,1.53,0,0,0,0,0,0,0,0,14,NH,0,0,0
4372,04/10/2014,October,2014,Hull,Crystal Palace,2,0,2.1,3.5,3.8,2.2,3.3,3.1,2.05,3.4,4,2.1,3.1,3.8,0,0,0,0,0,0,0,0,5,H,1,1,0
4373,04/10/2014,October,2014,Leicester,Burnley,2,2,1.8,3.75,5,1.75,3.5,4.5,1.8,3.6,5,1.8,3.25,5,0,0,0,0,0,0,0,0,0,NH,0,1,1
4374,04/10/2014,October,2014,Liverpool,West Brom,2,1,1.44,5,7.5,1.45,4,7,1.45,4.75,7,1.44,4.33,7,0,0,0,0,0,0,0,0,-15,H,1,1,0
4375,04/10/2014,October,2014,Sunderland,Stoke,3,1,2.55,3.25,3.1,2.4,3.15,2.9,2.45,3.2,3.1,2.6,3,2.9,0,0,0,0,0,0,0,0,5,H,1,1,0
4376,04/10/2014,October,2014,Swansea,Newcastle,2,2,1.91,3.7,4.33,1.75,3.5,4.5,1.9,3.5,4.33,1.91,3.3,4.2,0,0,0,0,0,0,0,0,2,NH,0,1,1
4377,05/10/2014,October,2014,Chelsea,Arsenal,2,0,1.67,4.2,5.25,1.67,3.6,5,1.66,4,5,1.67,3.6,5.5,1,0,0,0,0,0,0,0,-1,H,1,1,0
4378,05/10/2014,October,2014,Man United,Everton,2,1,1.67,4.2,5.25,1.7,3.6,4.7,1.66,4,5.25,1.67,3.6,5.5,0,0,0,0,0,0,0,0,2,H,1,1,0
4379,05/10/2014,October,2014,Tottenham,Southampton,1,0,2.2,3.5,3.5,2.1,3.3,3.3,2.1,3.4,3.6,2.25,3.1,3.4,0,0,0,0,0,0,0,0,-2,H,1,1,0
4380,05/10/2014,October,2014,West Ham,QPR,2,0,1.91,3.6,4.5,1.9,3.45,3.8,1.9,3.5,4.33,1.95,3.3,4,0,0,0,0,0,0,0,0,-5,H,1,1,0
4381,18/10/2014,October,2014,Arsenal,Hull,2,2,1.4,5,9,1.35,4.8,7.6,1.44,4.5,8,1.44,4,8,0,0,0,0,0,0,0,0,-12,NH,0,1,1
4382,18/10/2014,October,2014,Burnley,West Ham,1,3,2.8,3.4,2.7,2.6,3.2,2.6,2.75,3.3,2.75,2.8,3,2.7,0,0,0,0,0,0,0,0,5,NH,0,0,0
4383,18/10/2014,October,2014,Crystal Palace,Chelsea,1,2,8.5,4.75,1.44,7.3,4.4,1.4,8.5,4.75,1.4,8,4,1.44,0,0,0,0,0,0,0,0,8,NH,0,0,0
4384,18/10/2014,October,2014,Everton,Aston Villa,3,0,1.6,4,6.5,1.65,3.6,5.1,1.61,4,5.5,1.62,3.6,6,0,0,0,0,0,0,0,0,-10,H,1,1,0
4385,18/10/2014,October,2014,Man City,Tottenham,4,1,1.45,4.75,8,1.45,4,7,1.5,4.5,6.5,1.5,4,7,0,0,0,0,0,0,0,0,-5,H,1,1,0
4386,18/10/2014,October,2014,Newcastle,Leicester,1,0,2.25,3.6,3.3,2.1,3.3,3.3,2.15,3.4,3.5,2.2,3.1,3.5,0,0,0,0,0,0,0,0,-8,H,1,1,0
4387,18/10/2014,October,2014,Southampton,Sunderland,8,0,1.57,4,7,1.65,3.6,5.1,1.61,3.8,6,1.62,3.4,6.5,1,0,0,0,0,0,0,0,-6,H,1,1,0
4388,19/10/2014,October,2014,QPR,Liverpool,2,3,6,4.2,1.6,5.1,3.6,1.65,5.5,4,1.61,6,3.6,1.62,0,0,0,0,0,0,0,0,16,NH,0,0,0
4389,19/10/2014,October,2014,Stoke,Swansea,2,1,2.5,3.3,3.1,2.4,3.2,2.85,2.37,3.3,3.1,2.5,3,3,0,0,0,0,0,0,0,0,-3,H,1,1,0
4390,20/10/2014,October,2014,West Brom,Man United,2,2,5,4,1.75,4.7,3.6,1.7,5,4,1.7,5,3.4,1.75,0,0,0,0,0,0,0,0,10,NH,0,0,0
4391,25/10/2014,October,2014,Liverpool,Hull,0,0,1.44,4.75,8,1.4,4.6,6.8,1.44,4.5,7.5,1.4,4.5,7,0,0,0,0,0,0,0,0,-14,NH,0,1,1
4392,25/10/2014,October,2014,Southampton,Stoke,1,0,1.65,4,6,1.6,3.8,5.2,1.6,3.8,6,1.6,3.6,5.5,1,0,0,0,0,0,0,0,-1,H,1,1,0
4393,25/10/2014,October,2014,Sunderland,Arsenal,0,2,5.5,3.8,1.73,4.9,3.7,1.65,5,3.75,1.7,4.8,3.75,1.65,0,0,0,0,0,0,0,0,10,NH,0,0,0
4394,25/10/2014,October,2014,Swansea,Leicester,2,0,1.95,3.7,4.2,1.85,3.45,4,1.95,3.5,4,1.95,3.5,3.6,0,0,0,0,0,0,0,0,-6,H,1,1,0
4395,25/10/2014,October,2014,West Brom,Crystal Palace,2,2,1.91,3.6,4.5,1.9,3.45,3.8,1.9,3.4,4,1.85,3.3,4.2,0,0,0,0,0,0,0,0,6,NH,0,1,1
4396,25/10/2014,October,2014,West Ham,Man City,2,1,6.5,4.5,1.55,5.6,3.9,1.55,5.5,4.33,1.55,5.5,4,1.55,0,0,0,0,0,0,0,0,12,H,1,0,1
4397,26/10/2014,October,2014,Burnley,Everton,1,3,4.75,3.75,1.83,4.2,3.5,1.8,4.33,3.6,1.83,4.33,3.6,1.75,0,0,0,0,0,0,0,0,13,NH,0,0,0
4398,26/10/2014,October,2014,Man United,Chelsea,1,1,2.88,3.6,2.5,2.6,3.2,2.6,2.8,3.4,2.4,2.88,3.3,2.4,0,0,0,0,0,0,0,0,4,NH,0,0,0
4399,26/10/2014,October,2014,Tottenham,Newcastle,1,2,1.75,3.9,5,1.7,3.6,4.7,1.7,3.8,5,1.7,3.75,4.4,0,0,0,0,0,0,0,0,-4,NH,0,1,1
4400,27/10/2014,October,2014,QPR,Aston Villa,2,0,2.38,3.25,3.4,2.3,3.3,2.9,2.4,3.2,3,2.3,3.1,3.1,0,0,0,0,0,0,0,0,3,H,1,1,0
4401,01/11/2014,November,2014,Arsenal,Burnley,3,0,1.25,6.5,14,1.3,5,9,1.25,6,13,1.29,5,12,0,0,0,0,0,0,0,0,-14,H,1,1,0
4402,01/11/2014,November,2014,Chelsea,QPR,2,1,1.17,8.5,21,1.17,6.5,14,1.18,7.5,19,1.17,6.5,19,0,0,0,0,0,0,0,0,-15,H,1,1,0
4403,01/11/2014,November,2014,Everton,Swansea,0,0,1.75,3.8,5.25,1.72,3.6,4.6,1.75,3.8,5,1.75,3.25,5.5,0,0,0,0,0,0,0,0,-7,NH,0,1,1
4404,01/11/2014,November,2014,Hull,Southampton,0,1,3.8,3.6,2.05,3.3,3.3,2.1,3.8,3.5,2.05,3.75,3.1,2.1,0,0,0,0,0,0,0,0,8,NH,0,0,0
4405,01/11/2014,November,2014,Leicester,West Brom,0,1,2.3,3.5,3.3,2.2,3.3,3.1,2.25,3.4,3.4,2.38,3.2,3.1,0,0,0,0,0,0,0,0,1,NH,0,1,1
4406,01/11/2014,November,2014,Newcastle,Liverpool,1,0,3.8,3.75,2,3.6,3.3,2,3.75,3.6,2.05,3.8,3.2,2.05,0,0,0,0,0,0,0,0,8,H,1,0,1
4407,01/11/2014,November,2014,Stoke,West Ham,2,2,2.38,3.4,3.25,2.25,3.2,3.1,2.4,3.4,3.1,2.4,3.1,3.1,0,0,0,0,0,0,0,0,-4,NH,0,1,1
4408,02/11/2014,November,2014,Aston Villa,Tottenham,1,2,3.75,3.6,2.1,3.3,3.3,2.1,3.6,3.5,2.1,3.8,3.1,2.1,0,0,1,1,0,0,0,0,9,NH,0,0,0
4409,02/11/2014,November,2014,Man City,Man United,1,0,1.91,3.75,4.33,1.9,3.3,4,1.95,3.75,3.8,1.91,3.3,4.2,0,0,0,0,0,0,0,0,-6,H,1,1,0
4410,03/11/2014,November,2014,Crystal Palace,Sunderland,1,3,2.1,3.5,3.8,2.1,3.3,3.3,2.15,3.4,3.6,2.15,3.1,3.6,0,0,0,0,0,0,0,0,-3,NH,0,1,1
4411,08/11/2014,November,2014,Burnley,Hull,1,0,2.5,3.4,3,2.6,3.2,2.6,2.5,3.3,2.9,2.6,3,2.9,0,0,0,0,0,0,0,0,2,H,1,1,0
4412,08/11/2014,November,2014,Liverpool,Chelsea,1,2,3.4,3.4,2.3,3.2,3.2,2.2,3.25,3.4,2.3,3.4,3,2.3,0,0,0,0,1,0,0,0,-1,NH,0,0,0
4413,08/11/2014,November,2014,Man United,Crystal Palace,1,0,1.3,6,11,1.35,4.8,7.6,1.33,5.5,9.5,1.33,4.8,10,0,0,0,0,0,0,0,0,-4,H,1,1,0
4414,08/11/2014,November,2014,QPR,Man City,2,2,7,4.75,1.5,7,4,1.45,6,4.33,1.53,7,4,1.5,0,0,1,0,1,0,0,0,17,NH,0,0,0
4415,08/11/2014,November,2014,Southampton,Leicester,2,0,1.44,4.75,8,1.5,4,6.1,1.44,4.5,7.5,1.44,4,8,0,0,0,0,0,0,0,0,-10,H,1,1,0
4416,08/11/2014,November,2014,West Ham,Aston Villa,0,0,1.75,3.75,5.5,1.75,3.5,4.5,1.75,3.6,5,1.75,3.4,5,0,0,0,0,0,0,1,1,-2,NH,0,1,1
4417,09/11/2014,November,2014,Sunderland,Everton,1,1,4,3.5,2.05,3.6,3.3,2,3.6,3.5,2.05,3.8,3.2,2.05,0,0,0,0,0,0,0,0,9,NH,0,0,0
4418,09/11/2014,November,2014,Swansea,Arsenal,2,1,3.75,3.5,2.1,3.3,3.3,2.1,3.6,3.5,2.05,3.5,3.1,2.2,0,0,0,0,0,0,0,0,8,H,1,0,1
4419,09/11/2014,November,2014,Tottenham,Stoke,1,2,1.7,4,5.5,1.6,3.7,5.4,1.66,3.75,5.5,1.7,3.4,5.5,0,0,0,0,0,0,0,0,-3,NH,0,1,1
4420,09/11/2014,November,2014,West Brom,Newcastle,0,2,2.3,3.5,3.3,2.4,3.2,2.85,2.3,3.4,3.1,2.3,3.1,3.3,0,0,0,0,0,0,0,0,7,NH,0,1,1
4421,22/11/2014,November,2014,Arsenal,Man United,1,2,2.15,3.6,3.5,2.3,3.3,2.9,2.2,3.4,3.4,2.2,3,3.6,0,0,0,0,0,0,0,0,-3,NH,0,1,1
4422,22/11/2014,November,2014,Chelsea,West Brom,2,0,1.25,6.5,15,1.2,6,12.5,1.22,6.5,15,1.25,5,15,0,0,0,0,0,0,0,0,-14,H,1,1,0
4423,22/11/2014,November,2014,Everton,West Ham,2,1,1.85,3.8,4.5,1.75,3.5,4.5,1.83,3.75,4.33,1.91,3,4.8,0,0,0,0,1,0,0,0,-8,H,1,1,0
4424,22/11/2014,November,2014,Leicester,Sunderland,0,0,2.1,3.5,3.8,2.25,3.3,3,2.1,3.4,3.6,2.15,2.9,4,0,0,0,0,0,0,0,0,4,NH,0,1,1
4425,22/11/2014,November,2014,Man City,Swansea,2,1,1.4,5.25,8.5,1.35,4.8,7.6,1.4,5,7.5,1.4,4.33,9,0,0,0,0,0,0,0,0,-11,H,1,1,0
4426,22/11/2014,November,2014,Newcastle,QPR,1,0,1.83,3.75,4.75,1.75,3.5,4.5,1.8,3.6,4.5,1.91,3.1,4.5,0,0,0,0,0,0,0,0,-8,H,1,1,0
4427,22/11/2014,November,2014,Stoke,Burnley,1,2,1.7,3.8,5.75,1.65,3.6,5.1,1.73,3.75,5,1.73,3.1,6,0,0,0,0,0,0,0,0,-9,NH,0,1,1
4428,23/11/2014,November,2014,Crystal Palace,Liverpool,3,1,4.33,3.7,1.91,4.5,3.5,1.75,4.2,3.6,1.9,4.5,3,1.95,0,0,0,0,0,0,0,0,9,H,1,0,1
4429,23/11/2014,November,2014,Hull,Tottenham,1,2,3.6,3.4,2.2,3.3,3.3,2.1,3.4,3.4,2.2,3.6,2.87,2.25,0,0,0,0,0,0,0,0,10,NH,0,0,0
4430,24/11/2014,November,2014,Aston Villa,Southampton,1,1,5.25,3.75,1.75,4.2,3.5,1.8,4.5,3.5,1.8,5,3.2,1.8,0,0,1,0,0,0,0,0,7,NH,0,0,0
4431,29/11/2014,November,2014,Burnley,Aston Villa,1,1,2.15,3.4,3.75,2.1,3.3,3.3,2.2,3.25,3.3,2.2,3.1,3.5,0,0,1,0,0,0,1,0,3,NH,0,1,1
4432,29/11/2014,November,2014,Liverpool,Stoke,1,0,1.73,4,5,1.7,3.6,4.7,1.66,4,5,1.73,3.5,5,0,0,0,0,0,0,0,0,-7,H,1,1,0
4433,29/11/2014,November,2014,Man United,Hull,3,0,1.33,5.75,10,1.25,5.5,10.3,1.28,5.5,10,1.33,5,9,0,0,0,0,0,0,0,0,-9,H,1,1,0
4434,29/11/2014,November,2014,QPR,Leicester,3,2,2.38,3.4,3.25,2.2,3.3,3.1,2.25,3.4,3.2,2.38,3.1,3.2,0,0,0,0,0,0,1,0,0,H,1,1,0
4435,29/11/2014,November,2014,Sunderland,Chelsea,0,0,9,5,1.4,7.3,4.4,1.4,8,4.33,1.4,8,4.5,1.4,0,0,0,0,0,0,0,0,11,NH,0,0,0
4436,29/11/2014,November,2014,Swansea,Crystal Palace,1,1,1.8,3.75,5,1.75,3.5,4.5,1.75,3.5,4.8,1.83,3.4,4.5,0,0,0,0,0,0,0,0,1,NH,0,1,1
4437,29/11/2014,November,2014,West Brom,Arsenal,0,1,4.5,3.8,1.85,3.8,3.45,1.9,4.2,3.6,1.85,4.5,3.3,1.85,0,0,0,0,0,0,0,0,13,NH,0,0,0
4438,29/11/2014,November,2014,West Ham,Newcastle,1,0,2.15,3.5,3.6,2.25,3.3,3,2.15,3.4,3.4,2.2,3.1,3.5,0,0,0,0,1,1,0,0,3,H,1,1,0
4439,30/11/2014,November,2014,Southampton,Man City,0,3,3.2,3.6,2.3,3.1,3.3,2.2,3.1,3.5,2.3,3.2,3,2.38,1,0,0,0,0,0,0,0,7,NH,0,0,0
4440,30/11/2014,November,2014,Tottenham,Everton,2,1,2.25,3.6,3.25,2.3,3.3,2.9,2.3,3.5,3.2,2.38,3,3.2,0,0,0,0,0,0,0,0,1,H,1,1,0
4441,02/12/2014,December,2014,Burnley,Newcastle,1,1,2.8,3.3,2.75,2.65,3.3,2.5,2.8,3.25,2.62,2.8,3,2.75,0,0,0,0,1,0,0,0,8,NH,0,0,0
4442,02/12/2014,December,2014,Crystal Palace,Aston Villa,0,1,2.1,3.4,4,2,3.3,3.6,2.15,3.3,3.75,2.15,3.1,3.8,0,0,0,0,0,0,0,0,-4,NH,0,1,1
4443,02/12/2014,December,2014,Leicester,Liverpool,1,3,3.8,3.6,2.05,3.6,3.3,2,3.75,3.6,2.05,3.75,3.1,2.1,0,0,1,0,0,0,0,0,16,NH,0,0,0
4444,02/12/2014,December,2014,Man United,Stoke,2,1,1.45,4.5,8.5,1.4,4.4,7.3,1.44,4.5,7.5,1.5,3.6,8,0,0,0,0,0,0,0,0,-2,H,1,1,0
4445,02/12/2014,December,2014,Swansea,QPR,2,0,1.73,3.8,5.5,1.8,3.5,4.2,1.75,3.75,5,1.75,3.4,5,0,0,0,0,0,0,0,0,-6,H,1,1,0
4446,02/12/2014,December,2014,West Brom,West Ham,1,2,2.5,3.4,3,2.5,3.3,2.65,2.4,3.3,3,2.5,3,3,0,0,0,0,0,0,0,0,4,NH,0,1,1
4447,03/12/2014,December,2014,Arsenal,Southampton,1,0,1.8,3.75,5,1.8,3.5,4.2,1.8,3.6,4.5,1.8,3.4,4.6,0,0,0,0,1,0,0,0,-4,H,1,1,0
4448,03/12/2014,December,2014,Chelsea,Tottenham,3,0,1.4,5,9,1.4,4.4,7.3,1.4,4.75,8,1.4,4.2,9,0,0,0,0,0,0,0,0,-3,H,1,1,0
4449,03/12/2014,December,2014,Everton,Hull,1,1,1.53,4.33,7,1.55,4,5.5,1.55,4,6,1.55,3.6,7,0,0,0,0,0,0,0,0,-11,NH,0,1,1
4450,03/12/2014,December,2014,Sunderland,Man City,1,4,7.5,4.5,1.5,6.1,4,1.5,6,4.33,1.53,6.5,3.8,1.53,0,0,0,0,0,0,0,0,13,NH,0,0,0
4451,06/12/2014,December,2014,Hull,West Brom,0,0,2.45,3.3,3.2,2.3,3.2,3,2.37,3.3,3.2,2.45,3.1,3.1,0,0,1,0,0,0,0,0,-1,NH,0,1,1
4452,06/12/2014,December,2014,Liverpool,Sunderland,0,0,1.5,4.5,7.5,1.6,3.7,5.4,1.53,4.2,6.5,1.53,4,6,0,0,1,0,0,0,0,0,-12,NH,0,1,1
4453,06/12/2014,December,2014,Man City,Everton,1,0,1.5,4.75,7,1.57,3.8,5.5,1.53,4.5,6,1.53,4,6,0,0,0,0,0,0,0,0,-4,H,1,1,0
4454,06/12/2014,December,2014,Newcastle,Chelsea,2,1,7,4.33,1.53,5.5,3.8,1.57,7,4,1.55,6.5,4,1.55,1,0,0,0,1,0,0,0,7,H,1,0,1
4455,06/12/2014,December,2014,QPR,Burnley,2,0,2.05,3.5,4,2.1,3.3,3.3,2.1,3.4,3.8,2.1,3.25,3.6,0,0,0,0,0,0,0,0,0,H,1,1,0
4456,06/12/2014,December,2014,Stoke,Arsenal,3,2,4,3.6,2,3.8,3.45,1.9,4,3.5,2,4,3.2,2,0,0,0,0,0,0,0,0,5,H,1,0,1
4457,06/12/2014,December,2014,Tottenham,Crystal Palace,0,0,1.6,4.2,6,1.57,3.8,5.5,1.61,4,5.5,1.62,3.6,6,0,0,0,0,0,0,0,0,-5,NH,0,1,1
4458,07/12/2014,December,2014,Aston Villa,Leicester,2,1,2.4,3.4,3.2,2.2,3.3,3.1,2.3,3.3,3.3,2.4,3.1,3.1,0,0,0,0,0,0,0,0,-3,H,1,1,0
4459,07/12/2014,December,2014,West Ham,Swansea,3,1,2.35,3.4,3.25,2.2,3.3,3.1,2.37,3.3,3.1,2.4,3.1,3.1,0,0,0,0,0,0,0,0,1,H,1,1,0
4460,08/12/2014,December,2014,Southampton,Man United,1,2,2.8,3.4,2.7,2.9,3.3,2.3,2.8,3.4,2.5,2.8,3.25,2.7,0,0,0,0,0,0,0,0,1,NH,0,0,0
4461,13/12/2014,December,2014,Arsenal,Newcastle,4,1,1.44,4.75,8,1.45,4,7,1.45,4.5,7,1.44,4,8,0,0,0,0,0,0,0,0,-6,H,1,1,0
4462,13/12/2014,December,2014,Burnley,Southampton,1,0,5.5,3.75,1.73,4.2,3.5,1.8,5,3.5,1.8,5,3.4,1.75,0,0,0,0,0,0,0,0,10,H,1,0,1
4463,13/12/2014,December,2014,Chelsea,Hull,2,0,1.18,8,18,1.17,6.5,14,1.16,7.5,19,1.2,6,15,0,0,0,0,0,0,1,0,-13,H,1,1,0
4464,13/12/2014,December,2014,Crystal Palace,Stoke,1,1,2.6,3.25,3,2.5,3.2,2.75,2.5,3.2,3,2.62,3,2.9,0,0,0,0,0,0,0,0,2,NH,0,1,1
4465,13/12/2014,December,2014,Leicester,Man City,0,1,7,4.75,1.5,7,4,1.45,6.5,4.5,1.5,6,4.33,1.5,0,0,0,0,0,0,0,0,17,NH,0,0,0
4466,13/12/2014,December,2014,Sunderland,West Ham,1,1,2.95,3.4,2.55,2.6,3.2,2.6,2.8,3.3,2.6,2.9,3,2.62,0,0,0,0,0,0,0,0,1,NH,0,0,0
4467,13/12/2014,December,2014,West Brom,Aston Villa,1,0,2.15,3.4,3.8,2.3,3.2,3,2.15,3.3,3.5,2.15,3.1,3.6,0,0,1,0,0,0,0,0,2,H,1,1,0
4468,14/12/2014,December,2014,Man United,Liverpool,3,0,1.8,3.8,4.75,1.8,3.5,4.2,1.8,3.8,4.33,1.85,3.3,4.5,1,1,0,0,0,0,0,0,5,H,1,1,0
4469,14/12/2014,December,2014,Swansea,Tottenham,1,2,2.5,3.4,3,2.6,3.2,2.6,2.5,3.4,2.8,2.5,3,3,0,0,0,0,0,0,0,0,6,NH,0,1,1
4470,15/12/2014,December,2014,Everton,QPR,3,1,1.45,4.5,8.5,1.5,4,6.1,1.44,4.5,7.5,1.44,4,8,0,0,0,0,0,0,0,0,-13,H,1,1,0
4471,20/12/2014,December,2014,Aston Villa,Man United,1,1,6.25,4,1.62,5.4,3.7,1.6,6,4,1.6,6,3.6,1.62,0,0,0,0,1,1,0,0,8,NH,0,0,0
4472,20/12/2014,December,2014,Hull,Swansea,0,1,3.1,3.3,2.5,2.75,3.2,2.5,2.87,3.2,2.6,2.8,3.1,2.6,0,0,0,0,0,0,0,0,4,NH,0,0,0
4473,20/12/2014,December,2014,Man City,Crystal Palace,3,0,1.29,6,12,1.3,5,9,1.3,5.5,10,1.3,5,11,1,1,0,0,0,0,0,0,-10,H,1,1,0
4474,20/12/2014,December,2014,QPR,West Brom,3,2,2.45,3.3,3.2,2.4,3.2,2.85,2.3,3.3,3.2,2.5,3.2,2.8,0,0,0,0,0,0,1,0,1,H,1,1,0
4475,20/12/2014,December,2014,Southampton,Everton,3,0,2.45,3.5,3,2.3,3.3,2.9,2.45,3.3,3,2.5,3.2,2.8,0,0,0,0,0,0,0,0,3,H,1,1,0
4476,20/12/2014,December,2014,Tottenham,Burnley,2,1,1.5,4.5,7.5,1.5,4,6.1,1.53,4.2,6.5,1.5,4,7,0,0,0,0,0,0,0,0,-12,H,1,1,0
4477,20/12/2014,December,2014,West Ham,Leicester,2,0,1.75,3.9,5,1.65,3.7,4.9,1.7,3.75,5.5,1.73,3.5,5,0,0,0,0,0,0,0,0,-5,H,1,1,0
4478,21/12/2014,December,2014,Liverpool,Arsenal,2,2,2.8,3.5,2.6,2.65,3.3,2.5,2.8,3.4,2.5,2.8,3.1,2.62,0,0,0,0,0,0,0,0,-2,NH,0,0,0
4479,21/12/2014,December,2014,Newcastle,Sunderland,0,1,2.05,3.5,4,2,3.3,3.6,2,3.4,4,2.1,3.2,3.6,0,0,0,0,0,0,0,0,-4,NH,0,1,1
4480,22/12/2014,December,2014,Stoke,Chelsea,0,2,6.25,4,1.62,5,3.9,1.6,6,4,1.57,6,3.4,1.67,0,0,1,0,0,0,0,0,6,NH,0,0,0
4481,26/12/2014,December,2014,Arsenal,QPR,2,1,1.29,6,13,1.28,5.5,9,1.29,5.5,11,1.28,5,11,0,0,0,0,0,0,0,0,-14,H,1,1,0
4482,26/12/2014,December,2014,Burnley,Liverpool,0,1,4.75,3.8,1.8,4,3.45,1.85,4.5,3.6,1.83,4.2,3.75,1.8,0,0,0,0,0,0,0,0,16,NH,0,0,0
4483,26/12/2014,December,2014,Chelsea,West Ham,2,0,1.33,5.75,10,1.33,5,8,1.33,5.25,9,1.33,5,9,0,0,0,0,1,0,0,0,-10,H,1,1,0
4484,26/12/2014,December,2014,Crystal Palace,Southampton,1,3,3.75,3.4,2.15,3.2,3.2,2.2,3.5,3.3,2.2,3.5,3.1,2.2,0,0,0,0,0,0,1,0,3,NH,0,0,0
4485,26/12/2014,December,2014,Everton,Stoke,0,1,1.83,3.6,5,1.75,3.5,4.5,1.75,3.6,5,1.8,3.5,4.5,0,0,0,0,0,0,0,0,-4,NH,0,1,1
4486,26/12/2014,December,2014,Leicester,Tottenham,1,2,3.8,3.6,2.05,3.7,3.35,1.95,3.75,3.5,2.05,3.75,3.1,2.1,0,0,1,1,0,0,0,0,12,NH,0,0,0
4487,26/12/2014,December,2014,Man United,Newcastle,3,1,1.4,5,9,1.35,4.8,7.6,1.4,4.75,8,1.4,4.33,8,1,0,0,0,0,0,0,0,-3,H,1,1,0
4488,26/12/2014,December,2014,Sunderland,Hull,1,3,2.05,3.4,4.2,2,3.3,3.6,2.05,3.3,4,2.05,3.2,3.75,0,0,0,0,0,0,0,0,-2,NH,0,1,1
4489,26/12/2014,December,2014,Swansea,Aston Villa,1,0,1.75,3.75,5.25,1.75,3.5,4.5,1.75,3.5,5,1.73,3.5,5,0,0,0,0,0,0,0,0,-3,H,1,1,0
4490,26/12/2014,December,2014,West Brom,Man City,1,3,6.5,4.5,1.53,7,4,1.45,6.5,4,1.53,7,4,1.5,0,0,0,0,1,1,0,0,16,NH,0,0,0
4491,28/12/2014,December,2014,Aston Villa,Sunderland,0,0,2.35,3.3,3.4,2.3,3.1,3.1,2.3,3.2,3.2,2.4,3.1,3.1,0,0,0,0,0,0,0,0,1,NH,0,1,1
4492,28/12/2014,December,2014,Hull,Leicester,0,1,2.25,3.4,3.5,2.2,3.2,3.2,2.2,3.25,3.3,2.25,3.2,3.3,0,0,0,0,0,0,1,1,-2,NH,0,1,1
4493,28/12/2014,December,2014,Man City,Burnley,2,2,1.18,8,19,1.17,6.5,14,1.18,7,15,1.17,6.5,19,1,1,0,0,0,0,0,0,-17,NH,0,1,1
4494,28/12/2014,December,2014,Newcastle,Everton,3,2,2.9,3.4,2.6,2.75,3.3,2.4,2.6,3.4,2.6,2.8,3.1,2.62,0,0,0,0,0,0,0,0,5,H,1,0,1
4495,28/12/2014,December,2014,QPR,Crystal Palace,0,0,2.38,3.4,3.25,2.3,3.3,2.9,2.25,3.3,3.2,2.4,3.1,3.1,0,0,0,0,0,0,0,0,7,NH,0,1,1
4496,28/12/2014,December,2014,Southampton,Chelsea,1,1,4.75,3.75,1.83,4.5,3.5,1.75,4.5,3.75,1.8,4.5,3.3,1.85,0,0,1,0,0,0,0,0,5,NH,0,0,0
4497,28/12/2014,December,2014,Stoke,West Brom,2,0,1.91,3.6,4.5,1.9,3.45,3.8,1.83,3.5,4.33,1.91,3.1,4.5,0,0,0,0,0,0,0,0,-8,H,1,1,0
4498,28/12/2014,December,2014,Tottenham,Man United,0,0,3.25,3.6,2.3,3.1,3.2,2.25,3,3.5,2.25,3.3,3.2,2.25,0,0,0,0,1,0,0,0,-1,NH,0,0,0
4499,28/12/2014,December,2014,West Ham,Arsenal,1,2,3.5,3.5,2.2,3.3,3.3,2.1,3.4,3.6,2.05,3.3,3.3,2.2,0,0,0,0,0,0,0,0,9,NH,0,0,0
4500,29/12/2014,December,2014,Liverpool,Swansea,4,1,1.7,4,5.5,1.67,3.55,5,1.67,3.8,5,1.73,3.5,5,0,0,0,0,0,0,0,0,-10,H,1,1,0
4501,01/01/2015,January,2015,Aston Villa,Crystal Palace,0,0,2.4,3.3,3.3,2.4,3.1,2.95,2.38,3.25,3.3,2.4,3.1,3.1,0,0,0,0,0,0,0,0,4,NH,0,1,1
4502,01/01/2015,January,2015,Hull,Everton,2,0,3.4,3.4,2.3,2.9,3.3,2.3,3.4,3.25,2.3,3.2,3.2,2.3,0,0,0,0,0,0,0,0,11,H,1,0,1
4503,01/01/2015,January,2015,Liverpool,Leicester,2,2,1.4,5,9,1.4,4.4,7.3,1.44,4.5,8,1.4,4.5,8,0,0,0,0,0,0,1,0,-16,NH,0,1,1
4504,01/01/2015,January,2015,Man City,Sunderland,3,2,1.22,7,15,1.25,5.5,10.3,1.25,6,13,1.25,5,15,1,0,0,0,0,0,0,0,-13,H,1,1,0
4505,01/01/2015,January,2015,Newcastle,Burnley,3,3,1.83,3.75,4.75,1.8,3.5,4.2,1.75,3.75,5,1.73,3.8,4.5,0,0,0,0,0,0,0,0,-8,NH,0,1,1
4506,01/01/2015,January,2015,QPR,Swansea,1,1,3,3.4,2.5,2.65,3.3,2.5,3,3.3,2.5,3,3,2.5,0,0,0,0,0,0,0,0,6,NH,0,0,0
4507,01/01/2015,January,2015,Southampton,Arsenal,2,0,2.9,3.4,2.6,2.75,3.2,2.5,2.88,3.4,2.5,3,3,2.5,0,0,0,0,0,0,0,0,4,H,1,0,1
